viallabel,barcode,sampletypecode,shipping_box,shipping_position,new_batch
11410050401,8040162575,4,7000164199,G04,batch_16
11021030401,8019471967,4,7000164199,G05,batch_3
11022060401,8019473937,4,7000164199,G06,batch_7
11153010401,8019474904,4,7000164199,G07,batch_13
11154020401,8019474861,4,7000164199,G08,batch_7
11155040401,8038299216,4,7000164199,G09,batch_6
11262060401,8010769432,4,7000164199,G10,batch_15
11272070401,8010769183,4,7000164199,G11,batch_16
11203050401,8038297729,4,7000164199,G12,batch_6
11386010401,8040160335,4,7000164199,H01,batch_8
11446050401,8040163664,4,7000164199,H02,batch_3
11338050401,8010751648,4,7000164199,H03,batch_4
11410070401,8040162863,4,7000164199,H04,batch_16
11021040401,8019471579,4,7000164199,H05,batch_3
11180010401,8038297170,4,7000164199,H06,batch_15
11153020401,8019474400,4,7000164199,H07,batch_13
11154030401,8019474312,4,7000164199,H08,batch_7
11155050401,8038299304,4,7000164199,H09,batch_6
11262070401,8010769482,4,7000164199,H10,batch_15
11304010401,8010761133,4,7000164199,H11,batch_5
11203060401,8038297087,4,7000164199,H12,batch_6
11017040401,8019475528,4,7000164201,A01,batch_5
11020050401,8019475695,4,7000164201,A02,batch_6
11166070401,8038299328,4,7000164201,A03,batch_1
11066050401,8010746882,4,7000164201,A04,batch_4
11001040401,8019475399,4,7000164201,A05,batch_3
11004070401,8019475253,4,7000164201,A06,batch_11
11052060401,8019475217,4,7000164201,A07,batch_6
11160040401,8038299393,4,7000164201,A08,batch_12
11002060401,8019475314,4,7000164201,A09,batch_4
11085040401,8010766340,4,7000164201,A10,batch_1
11209070401,8038297725,4,7000164201,A11,batch_2
11065050401,8019471816,4,7000164201,A12,batch_10
11017050401,8019475701,4,7000164201,B01,batch_5
11020070401,8019475392,4,7000164201,B02,batch_6
11019010401,8019475853,4,7000164201,B03,batch_12
11053010401,8019475396,4,7000164201,B04,batch_2
11001050401,8019475448,4,7000164201,B05,batch_3
11054010401,8019475293,4,7000164201,B06,batch_5
11052070401,8019474996,4,7000164201,B07,batch_6
11160050401,8038299518,4,7000164201,B08,batch_12
11002070401,8019475762,4,7000164201,B09,batch_4
11085050401,8010758297,4,7000164201,B10,batch_1
11084010401,8010766696,4,7000164201,B11,batch_16
11065070401,8010746259,4,7000164201,B12,batch_10
11017060401,8019475141,4,7000164201,C01,batch_5
11166010401,8038299519,4,7000164201,C02,batch_1
11019020401,8019475065,4,7000164201,C03,batch_12
11053040401,8019475318,4,7000164201,C04,batch_2
11001060401,8019475838,4,7000164201,C05,batch_3
11054040401,8019475640,4,7000164201,C06,batch_5
11051010401,8019475570,4,7000164201,C07,batch_3
11005010401,8019475418,4,7000164201,C08,batch_14
11003010401,8019475635,4,7000164201,C09,batch_11
11085060401,8010746027,4,7000164201,C10,batch_1
11084040401,8010745564,4,7000164201,C11,batch_16
11056010401,8010758357,4,7000164201,C12,batch_9
11017070401,8019475407,4,7000164201,D01,batch_5
11166020401,8038299488,4,7000164201,D02,batch_1
11019030401,8019474984,4,7000164201,D03,batch_12
11053050401,8019475345,4,7000164201,D04,batch_2
11004010401,8019475324,4,7000164201,D05,batch_11
11054050401,8019475917,4,7000164201,D06,batch_5
11051040401,8019475247,4,7000164201,D07,batch_3
11002010401,8019475249,4,7000164201,D08,batch_4
11003020401,8019475451,4,7000164201,D09,batch_11
11085070401,8010766434,4,7000164201,D10,batch_1
11084050401,8010766204,4,7000164201,D11,batch_16
11056040401,8010758925,4,7000164201,D12,batch_9
11020010401,8019475111,4,7000164201,E01,batch_6
11166030401,8038299005,4,7000164201,E02,batch_1
11019040401,8019475039,4,7000164201,E03,batch_12
11053060401,8019475191,4,7000164201,E04,batch_2
11004020401,8019475679,4,7000164201,E05,batch_11
11054070401,8019475085,4,7000164201,E06,batch_5
11051050401,8019475251,4,7000164201,E07,batch_3
11002020401,8019475791,4,7000164201,E08,batch_4
11003030401,8019475397,4,7000164201,E09,batch_11
11209010401,8038297110,4,7000164201,E10,batch_2
11084060401,8010766514,4,7000164201,E11,batch_16
11056050401,8010758302,4,7000164201,E12,batch_9
11020020401,8019475053,4,7000164201,F01,batch_6
11166040401,8038299255,4,7000164201,F02,batch_1
11019050401,8019475892,4,7000164201,F03,batch_12
11001010401,8019475244,4,7000164201,F04,batch_3
11004030401,8019475529,4,7000164201,F05,batch_11
11052010401,8019475563,4,7000164201,F06,batch_6
11160010401,8038299249,4,7000164201,F07,batch_12
11002030401,8019475703,4,7000164201,F08,batch_4
11003040401,8019475814,4,7000164201,F09,batch_11
11209040401,8038297389,4,7000164201,F10,batch_2
11084070401,8010766122,4,7000164201,F11,batch_16
11056060401,8010758688,4,7000164201,F12,batch_9
11020030401,8019475077,4,7000164201,G01,batch_6
11166050401,8038299013,4,7000164201,G02,batch_1
11066010401,8010746328,4,7000164201,G03,batch_4
11001020401,8019475497,4,7000164201,G04,batch_3
11004040401,8019475405,4,7000164201,G05,batch_11
11052040401,8019475391,4,7000164201,G06,batch_6
11160020401,8019474769,4,7000164201,G07,batch_12
11002040401,8019475121,4,7000164201,G08,batch_4
11003050401,8019475222,4,7000164201,G09,batch_11
11209050401,8038297499,4,7000164201,G10,batch_2
11065010401,8010746910,4,7000164201,G11,batch_10
11056070401,8010746237,4,7000164201,G12,batch_9
11020040401,8019475067,4,7000164201,H01,batch_6
11166060401,8038299467,4,7000164201,H02,batch_1
11066040401,8010746932,4,7000164201,H03,batch_4
11001030401,8019475642,4,7000164201,H04,batch_3
11004050401,8019475316,4,7000164201,H05,batch_11
11052050401,8019475029,4,7000164201,H06,batch_6
11160030401,8038299478,4,7000164201,H07,batch_12
11002050401,8019475003,4,7000164201,H08,batch_4
11085010401,8010766201,4,7000164201,H09,batch_1
11209060401,8038297542,4,7000164201,H10,batch_2
11065040401,8010746888,4,7000164201,H11,batch_10
11057010401,8010746906,4,7000164201,H12,batch_9
11293020401,8010759811,4,7000194353,A01,batch_14
11290060401,8010759533,4,7000194353,A02,batch_1
11090040401,8019472042,4,7000194353,A03,batch_13
11088070401,8010766510,4,7000194353,A04,batch_14
11287020401,8010759074,4,7000194353,A05,batch_6
11292050401,8010759408,4,7000194353,A06,batch_5
11407040401,8040163065,4,7000194353,A07,batch_1
11409010401,8040163071,4,7000194353,A08,batch_16
11023020401,8019473854,4,7000194353,A09,batch_6
11071060401,8019472051,4,7000194353,A10,batch_12
11412030401,8040160958,4,7000194353,A11,batch_11
11334050401,8010751218,4,7000194353,A12,batch_15
11293030401,8010759612,4,7000194353,B01,batch_14
39651010401,8018512226,4,7000194353,B02,batch_4
11090050401,8019471315,4,7000194353,B03,batch_13
11175010401,8038299134,4,7000194353,B04,batch_7
11287030401,8010759861,4,7000194353,B05,batch_6
11292070401,8010759578,4,7000194353,B06,batch_5
11407050401,8040163247,4,7000194353,B07,batch_1
11409020401,8040162608,4,7000194353,B08,batch_16
11023030401,8019471636,4,7000194353,B09,batch_6
11071070401,8019472085,4,7000194353,B10,batch_12
11412040401,8040160860,4,7000194353,B11,batch_11
11334060401,8010751392,4,7000194353,B12,batch_15
11293050401,8010759886,4,7000194353,C01,batch_14
39651020401,8018512836,4,7000194353,C02,batch_4
11090060401,8010766555,4,7000194353,C03,batch_13
11175020401,8038299364,4,7000194353,C04,batch_7
11287040401,8010759231,4,7000194353,C05,batch_6
11319010401,8010752100,4,7000194353,C06,batch_12
11407060401,8040162969,4,7000194353,C07,batch_1
11409030401,8040162601,4,7000194353,C08,batch_16
11023040401,8019472002,4,7000194353,C09,batch_6
11072010401,8010746535,4,7000194353,C10,batch_2
11412050401,8040161162,4,7000194353,C11,batch_11
11334070401,8010751274,4,7000194353,C12,batch_15
11290010401,8010759579,4,7000194353,D01,batch_1
39651030401,8018512856,4,7000194353,D02,batch_4
11090070401,8010745583,4,7000194353,D03,batch_13
11175030401,8038299092,4,7000194353,D04,batch_7
11287050401,8010759922,4,7000194353,D05,batch_6
11319040401,8010751782,4,7000194353,D06,batch_12
11407070401,8040162600,4,7000194353,D07,batch_1
11409040401,8040162425,4,7000194353,D08,batch_16
11023050401,8019473465,4,7000194353,D09,batch_6
11072040401,8010746827,4,7000194353,D10,batch_2
11412060401,8040160500,4,7000194353,D11,batch_11
11320010401,8010751389,4,7000194353,D12,batch_1
11290020401,8010759941,4,7000194353,E01,batch_1
39651040401,8010741961,4,7000194353,E02,batch_4
11088010401,8010766523,4,7000194353,E03,batch_14
11175040401,8038299399,4,7000194353,E04,batch_7
11292010401,8010759167,4,7000194353,E05,batch_5
11319050401,8010751426,4,7000194353,E06,batch_12
11408010401,8040162980,4,7000194353,E07,batch_13
11409050401,8040162464,4,7000194353,E08,batch_16
11023070401,8019471469,4,7000194353,E09,batch_6
11072050401,8019471229,4,7000194353,E10,batch_2
11412070401,8040161176,4,7000194353,E11,batch_11
11320040401,8010751616,4,7000194353,E12,batch_1
11290030401,8010759420,4,7000194353,F01,batch_1
39651050401,8018512293,4,7000194353,F02,batch_4
11088040401,8010765913,4,7000194353,F03,batch_14
11175050401,8038299122,4,7000194353,F04,batch_7
11292020401,8010759047,4,7000194353,F05,batch_5
11407010401,8040163159,4,7000194353,F06,batch_1
11408040401,8040162737,4,7000194353,F07,batch_13
11409060401,8040162588,4,7000194353,F08,batch_16
11071010401,8019471487,4,7000194353,F09,batch_12
11072070401,8010758367,4,7000194353,F10,batch_2
11337010401,8010751966,4,7000194353,F11,batch_15
11320050401,8010751418,4,7000194353,F12,batch_1
11290040401,8010759399,4,7000194353,G01,batch_1
39651070401,8018512388,4,7000194353,G02,batch_4
11088050401,8010745381,4,7000194353,G03,batch_14
11175060401,8038299694,4,7000194353,G04,batch_7
11292030401,8010759045,4,7000194353,G05,batch_5
11407020401,8040163064,4,7000194353,G06,batch_1
11408050401,8040162874,4,7000194353,G07,batch_13
11409070401,8040162992,4,7000194353,G08,batch_16
11071040401,8010746851,4,7000194353,G09,batch_12
11412010401,8040160579,4,7000194353,G10,batch_11
11334010401,8010751999,4,7000194353,G11,batch_15
11320060401,8010751559,4,7000194353,G12,batch_1
11290050401,8010759236,4,7000194353,H01,batch_1
11090010401,8019471634,4,7000194353,H02,batch_13
11088060401,8010766330,4,7000194353,H03,batch_14
11287010401,8010759301,4,7000194353,H04,batch_6
11292040401,8010759362,4,7000194353,H05,batch_5
11407030401,8040162442,4,7000194353,H06,batch_1
11408070401,8040163030,4,7000194353,H07,batch_13
11023010401,8019471953,4,7000194353,H08,batch_6
11071050401,8019473267,4,7000194353,H09,batch_12
11412020401,8040160846,4,7000194353,H10,batch_11
11334040401,8010751943,4,7000194353,H11,batch_15
11320070401,8010752086,4,7000194353,H12,batch_1
11097010401,8010766682,4,7000194358,A01,batch_8
11098010401,8019474413,4,7000194358,A02,batch_3
11010050401,8019475278,4,7000194358,A03,batch_3
11050010401,8010746789,4,7000194358,A04,batch_8
11006060401,8019475012,4,7000194358,A05,batch_2
11257020401,8010769048,4,7000194358,A06,batch_13
10114070401,8018512841,4,7000194358,A07,batch_8
11246040401,8038298540,4,7000194358,A08,batch_9
11277050401,8010769026,4,7000194358,A09,batch_3
11276020401,8010769313,4,7000194358,A10,batch_7
11323070401,8010759759,4,7000194358,A11,batch_6
11336050401,8010751586,4,7000194358,A12,batch_1
11097040401,8010758890,4,7000194358,B01,batch_8
11098040401,8019474292,4,7000194358,B02,batch_3
11010060401,8019475567,4,7000194358,B03,batch_3
11050020401,8019473650,4,7000194358,B04,batch_8
11006070401,8019475539,4,7000194358,B05,batch_2
11257030401,8010769591,4,7000194358,B06,batch_13
11195010401,8038297474,4,7000194358,B07,batch_3
11246050401,8038298743,4,7000194358,B08,batch_9
11277060401,8010769245,4,7000194358,B09,batch_3
11276030401,8010768795,4,7000194358,B10,batch_7
11289010401,8010759683,4,7000194358,B11,batch_12
11336060401,8010751551,4,7000194358,B12,batch_1
11097050401,8010766525,4,7000194358,C01,batch_8
11098050401,8019474945,4,7000194358,C02,batch_3
11010070401,8019475442,4,7000194358,C03,batch_3
11050030401,8019473858,4,7000194358,C04,batch_8
11313010401,8010759378,4,7000194358,C05,batch_11
11257040401,8010769442,4,7000194358,C06,batch_13
11195020401,8038297313,4,7000194358,C07,batch_3
11246060401,8038298775,4,7000194358,C08,batch_9
11245010401,8038298097,4,7000194358,C09,batch_5
11276040401,8010768732,4,7000194358,C10,batch_7
11289020401,8010759128,4,7000194358,C11,batch_12
11336070401,8010751227,4,7000194358,C12,batch_1
11097060401,8010746250,4,7000194358,D01,batch_8
11098070401,8010749696,4,7000194358,D02,batch_3
11267010401,8010768832,4,7000194358,D03,batch_14
11050040401,8019473285,4,7000194358,D04,batch_8
11313040401,8010759093,4,7000194358,D05,batch_11
11257050401,8010768971,4,7000194358,D06,batch_13
11195030401,8038297830,4,7000194358,D07,batch_3
11246070401,8038298459,4,7000194358,D08,batch_9
11245040401,8038298604,4,7000194358,D09,batch_5
11276050401,8010769009,4,7000194358,D10,batch_7
11289030401,8010759921,4,7000194358,D11,batch_12
11216010401,8038297856,4,7000194358,D12,batch_11
11009010401,8019475068,4,7000194358,E01,batch_11
11010010401,8019475770,4,7000194358,E02,batch_3
11267020401,8010769247,4,7000194358,E03,batch_14
11050050401,8019475428,4,7000194358,E04,batch_8
11313050401,8010759970,4,7000194358,E05,batch_11
10114010401,8018513130,4,7000194358,E06,batch_8
11195040401,8038297458,4,7000194358,E07,batch_3
11277010401,8010769290,4,7000194358,E08,batch_3
11245050401,8038298351,4,7000194358,E09,batch_5
11276060401,8010769140,4,7000194358,E10,batch_7
11289050401,8010759932,4,7000194358,E11,batch_12
11216040401,8038297915,4,7000194358,E12,batch_11
11009020401,8019475811,4,7000194358,F01,batch_11
11010020401,8019475601,4,7000194358,F02,batch_3
11267030401,8010768761,4,7000194358,F03,batch_14
11050060401,8010758534,4,7000194358,F04,batch_8
11313060401,8010759635,4,7000194358,F05,batch_11
10114040401,8018513030,4,7000194358,F06,batch_8
11195050401,8038293827,4,7000194358,F07,batch_3
11277020401,8010769263,4,7000194358,F08,batch_3
11245060401,8038298332,4,7000194358,F09,batch_5
11323010401,8010759658,4,7000194358,F10,batch_6
11289070401,8010759296,4,7000194358,F11,batch_12
11216050401,8038298635,4,7000194358,F12,batch_11
11009040401,8019475016,4,7000194358,G01,batch_11
11010030401,8019475050,4,7000194358,G02,batch_3
11267040401,8010768744,4,7000194358,G03,batch_14
11006010401,8019475779,4,7000194358,G04,batch_2
11313070401,8010759295,4,7000194358,G05,batch_11
10114050401,8018513094,4,7000194358,G06,batch_8
11195060401,8038297162,4,7000194358,G07,batch_3
11277030401,8010768769,4,7000194358,G08,batch_3
11245070401,8038297958,4,7000194358,G09,batch_5
11323040401,8010759373,4,7000194358,G10,batch_6
11336010401,8010751529,4,7000194358,G11,batch_1
11216070401,8038298653,4,7000194358,G12,batch_11
11009050401,8019475470,4,7000194358,H01,batch_11
11010040401,8019475626,4,7000194358,H02,batch_3
11267050401,8010769368,4,7000194358,H03,batch_14
11006020401,8019475423,4,7000194358,H04,batch_2
11257010401,8010769162,4,7000194358,H05,batch_13
10114060401,8018512822,4,7000194358,H06,batch_8
11246010401,8038298185,4,7000194358,H07,batch_9
11277040401,8010768642,4,7000194358,H08,batch_3
11276010401,8010768735,4,7000194358,H09,batch_7
11323050401,8010759531,4,7000194358,H10,batch_6
11336040401,8010751486,4,7000194358,H11,batch_1
11293010401,8010759774,4,7000194358,H12,batch_14
11250040401,8038298221,4,7000194389,A01,batch_7
11049070401,8010747076,4,7000194389,A02,batch_12
11268050401,8010768687,4,7000194389,A03,batch_8
11254060401,8010769503,4,7000194389,A04,batch_6
11248050401,8038298551,4,7000194389,A05,batch_7
11043010401,8019473169,4,7000194389,A06,batch_3
11236050401,8038293644,4,7000194389,A07,batch_2
11080070401,8010766037,4,7000194389,A08,batch_1
11208040401,8038297304,4,7000194389,A09,batch_6
11157030401,8019474174,4,7000194389,A10,batch_3
11024010401,8019471778,4,7000194389,A11,batch_13
11025040401,8019473172,4,7000194389,A12,batch_14
11250050401,8038298200,4,7000194389,B01,batch_7
11096010401,8010765910,4,7000194389,B02,batch_10
11268060401,8010769358,4,7000194389,B03,batch_8
11214010401,8038296974,4,7000194389,B04,batch_7
11248060401,8038298267,4,7000194389,B05,batch_7
11043020401,8010746511,4,7000194389,B06,batch_3
11237010401,8038293492,4,7000194389,B07,batch_2
11185010401,8038297184,4,7000194389,B08,batch_10
11208050401,8038297443,4,7000194389,B09,batch_6
11157040401,8038299502,4,7000194389,B10,batch_3
11024020401,8019471601,4,7000194389,B11,batch_13
11025050401,8019473782,4,7000194389,B12,batch_14
11049010401,8019473230,4,7000194389,C01,batch_12
11096040401,8010766545,4,7000194389,C02,batch_10
11268070401,8010769388,4,7000194389,C03,batch_8
11214040401,8038297339,4,7000194389,C04,batch_7
11253010401,8010769154,4,7000194389,C05,batch_10
11043030401,8019473746,4,7000194389,C06,batch_3
11237040401,8038294934,4,7000194389,C07,batch_2
11185020401,8038297020,4,7000194389,C08,batch_10
11207010401,8038297513,4,7000194389,C09,batch_13
11157050401,8038298868,4,7000194389,C10,batch_3
11024030401,8019472054,4,7000194389,C11,batch_13
11025060401,8019473176,4,7000194389,C12,batch_14
11049020401,8019473264,4,7000194389,D01,batch_12
11096050401,8010766461,4,7000194389,D02,batch_10
11254010401,8010768887,4,7000194389,D03,batch_6
11214050401,8038296982,4,7000194389,D04,batch_7
11253020401,8010769214,4,7000194389,D05,batch_10
11043040401,8019473644,4,7000194389,D06,batch_3
11237050401,8038294004,4,7000194389,D07,batch_2
11185030401,8038296938,4,7000194389,D08,batch_10
11207040401,8038297535,4,7000194389,D09,batch_13
11157070401,8019474866,4,7000194389,D10,batch_3
11024040401,8019471968,4,7000194389,D11,batch_13
11025070401,8019473173,4,7000194389,D12,batch_14
11049030401,8019471914,4,7000194389,E01,batch_12
11096070401,8010745404,4,7000194389,E02,batch_10
11254020401,8010769187,4,7000194389,E03,batch_6
11214060401,8038297613,4,7000194389,E04,batch_7
11253030401,8010769134,4,7000194389,E05,batch_10
11043050401,8019471215,4,7000194389,E06,batch_3
11080010401,8010766210,4,7000194389,E07,batch_1
11185040401,8038297352,4,7000194389,E08,batch_10
11207050401,8038297584,4,7000194389,E09,batch_13
11235010401,8038293455,4,7000194389,E10,batch_4
11024050401,8019471605,4,7000194389,E11,batch_13
11075010401,8019472052,4,7000194389,E12,batch_1
11049040401,8010746645,4,7000194389,F01,batch_12
11268010401,8010768703,4,7000194389,F02,batch_8
11254030401,8010769084,4,7000194389,F03,batch_6
11214070401,8038297100,4,7000194389,F04,batch_7
11253040401,8010769440,4,7000194389,F05,batch_10
11043060401,8019473967,4,7000194389,F06,batch_3
11080040401,8010765800,4,7000194389,F07,batch_1
11185050401,8038297651,4,7000194389,F08,batch_10
11207060401,8038297043,4,7000194389,F09,batch_13
11235040401,8038294307,4,7000194389,F10,batch_4
11025010401,8019473382,4,7000194389,F11,batch_14
11075040401,8019471741,4,7000194389,F12,batch_1
11049050401,8010746198,4,7000194389,G01,batch_12
11268020401,8010768945,4,7000194389,G02,batch_8
11254040401,8010769420,4,7000194389,G03,batch_6
11248010401,8038298544,4,7000194389,G04,batch_7
11253050401,8010769322,4,7000194389,G05,batch_10
11236010401,8038299611,4,7000194389,G06,batch_2
11080050401,8010745600,4,7000194389,G07,batch_1
11185070401,8038297819,4,7000194389,G08,batch_10
11157010401,8038299523,4,7000194389,G09,batch_3
11235050401,8038294289,4,7000194389,G10,batch_4
11025020401,8019473576,4,7000194389,G11,batch_14
11075050401,8010746533,4,7000194389,G12,batch_1
11049060401,8019471771,4,7000194389,H01,batch_12
11268040401,8010769264,4,7000194389,H02,batch_8
11254050401,8010769147,4,7000194389,H03,batch_6
11248040401,8038298280,4,7000194389,H04,batch_7
11253060401,8010769260,4,7000194389,H05,batch_10
11236040401,8038294349,4,7000194389,H06,batch_2
11080060401,8010766162,4,7000194389,H07,batch_1
11208010401,8038297723,4,7000194389,H08,batch_6
11157020401,8038299279,4,7000194389,H09,batch_3
11235060401,8038293450,4,7000194389,H10,batch_4
11025030401,8019473094,4,7000194389,H11,batch_14
11075060401,8010758237,4,7000194389,H12,batch_1
11238070401,8038297931,4,7000269118,A01,batch_3
11174020401,8038299404,4,7000269118,A02,batch_5
11222070401,8038298484,4,7000269118,A03,batch_16
11239010401,8038299605,4,7000269118,B01,batch_2
11174030401,8038299516,4,7000269118,B02,batch_5
11092010401,8010766107,4,7000269118,B03,batch_2
11239040401,8038299023,4,7000269118,C01,batch_2
11174040401,8038299349,4,7000269118,C02,batch_5
11092040401,8010766041,4,7000269118,C03,batch_2
11239050401,8038294200,4,7000269118,D01,batch_2
11174050401,8038299159,4,7000269118,D02,batch_5
11092050401,8010766030,4,7000269118,D03,batch_2
11239060401,8038298083,4,7000269118,E01,batch_2
11174070401,8038299213,4,7000269118,E02,batch_5
11239070401,8038301224,4,7000269118,F01,batch_2
11222010401,8038298212,4,7000269118,F02,batch_16
11045010401,8010746455,4,7000269118,G01,batch_3
11222040401,8038298173,4,7000269118,G02,batch_16
11174010401,8038299405,4,7000269118,H01,batch_5
11222050401,8038298741,4,7000269118,H02,batch_16
11274040401,8010769197,4,7000269119,A01,batch_6
11420020401,8040157828,4,7000269119,A02,batch_7
11270040401,8010768726,4,7000269119,A03,batch_12
11281030401,8010759896,4,7000269119,A04,batch_6
11280040401,8010759655,4,7000269119,A05,batch_10
11279060401,8010759883,4,7000269119,A06,batch_5
11282070401,8010759652,4,7000269119,A07,batch_8
11417040401,8040161273,4,7000269119,A08,batch_10
11324010401,8010759173,4,7000269119,A09,batch_5
11431010401,8040157990,4,7000269119,A10,batch_15
11327050401,8010759787,4,7000269119,A11,batch_9
11284020401,8010759469,4,7000269119,A12,batch_8
11274050401,8010768870,4,7000269119,B01,batch_6
11420030401,8040157780,4,7000269119,B02,batch_7
11270050401,8010769561,4,7000269119,B03,batch_12
11281040401,8010759434,4,7000269119,B04,batch_6
11280050401,8010759512,4,7000269119,B05,batch_10
11279070401,8010759570,4,7000269119,B06,batch_5
11325010401,8010751364,4,7000269119,B07,batch_6
11417050401,8040160896,4,7000269119,B08,batch_10
11324040401,8010751900,4,7000269119,B09,batch_5
11431020401,8040157739,4,7000269119,B10,batch_15
11327060401,8010751380,4,7000269119,B11,batch_9
11284030401,8010759407,4,7000269119,B12,batch_8
11274070401,8010768720,4,7000269119,C01,batch_6
11420040401,8040157889,4,7000269119,C02,batch_7
11108010401,8019471298,4,7000269119,C03,batch_1
11281050401,8010759776,4,7000269119,C04,batch_6
11280060401,8010759339,4,7000269119,C05,batch_10
11282010401,8010759186,4,7000269119,C06,batch_8
11325040401,8010752003,4,7000269119,C07,batch_6
11117010401,8019471884,4,7000269119,C08,batch_12
11324050401,8010751914,4,7000269119,C09,batch_5
11431030401,8040163418,4,7000269119,C10,batch_15
11327070401,8010751362,4,7000269119,C11,batch_9
11284040401,8010759247,4,7000269119,C12,batch_8
11318010401,8010759126,4,7000269119,D01,batch_5
11420050401,8040157551,4,7000269119,D02,batch_7
11317010401,8010751446,4,7000269119,D03,batch_14
11281060401,8010759738,4,7000269119,D04,batch_6
11279010401,8010759772,4,7000269119,D05,batch_5
11282020401,8010759051,4,7000269119,D06,batch_8
11325050401,8010751250,4,7000269119,D07,batch_6
11283010401,8010759984,4,7000269119,D08,batch_11
11419010401,8040157513,4,7000269119,D09,batch_12
11431040401,8040158154,4,7000269119,D10,batch_15
11328010401,8010751224,4,7000269119,D11,batch_2
11284050401,8010759727,4,7000269119,D12,batch_8
11318040401,8010759693,4,7000269119,E01,batch_5
11420070401,8040157292,4,7000269119,E02,batch_7
11317050401,8010751608,4,7000269119,E03,batch_14
11281070401,8010759447,4,7000269119,E04,batch_6
11279020401,8010759606,4,7000269119,E05,batch_5
11282030401,8010759944,4,7000269119,E06,batch_8
11325060401,8010751400,4,7000269119,E07,batch_6
11283020401,8010759067,4,7000269119,E08,batch_11
11419020401,8040157698,4,7000269119,E09,batch_12
11431050401,8040163393,4,7000269119,E10,batch_15
11328040401,8010751328,4,7000269119,E11,batch_2
11284070401,8010759427,4,7000269119,E12,batch_8
11318050401,8010759267,4,7000269119,F01,batch_5
11270010401,8010769567,4,7000269119,F02,batch_12
11317070401,8010751783,4,7000269119,F03,batch_14
11280010401,8010759965,4,7000269119,F04,batch_10
11279030401,8010759156,4,7000269119,F05,batch_5
11282040401,8010759622,4,7000269119,F06,batch_8
11417010401,8040160796,4,7000269119,F07,batch_10
11283030401,8010759345,4,7000269119,F08,batch_11
11419030401,8040157530,4,7000269119,F09,batch_12
11431060401,8040163631,4,7000269119,F10,batch_15
11328050401,8010751762,4,7000269119,F11,batch_2
11415010401,8040157738,4,7000269119,F12,batch_9
11318060401,8010759899,4,7000269119,G01,batch_5
11270020401,8010769558,4,7000269119,G02,batch_12
11281010401,8010759087,4,7000269119,G03,batch_6
11280020401,8010759626,4,7000269119,G04,batch_10
11279040401,8010759565,4,7000269119,G05,batch_5
11282050401,8010759241,4,7000269119,G06,batch_8
11417020401,8040160724,4,7000269119,G07,batch_10
11283040401,8010759466,4,7000269119,G08,batch_11
11419040401,8040157764,4,7000269119,G09,batch_12
11327010401,8010751288,4,7000269119,G10,batch_9
11328060401,8010751934,4,7000269119,G11,batch_2
11415020401,8040157536,4,7000269119,G12,batch_9
11420010401,8040157510,4,7000269119,H01,batch_7
11270030401,8010768710,4,7000269119,H02,batch_12
11281020401,8010759380,4,7000269119,H03,batch_6
11280030401,8010759151,4,7000269119,H04,batch_10
11279050401,8010759746,4,7000269119,H05,batch_5
11282060401,8010759442,4,7000269119,H06,batch_8
11417030401,8040160463,4,7000269119,H07,batch_10
11283050401,8010759377,4,7000269119,H08,batch_11
11419050401,8040157602,4,7000269119,H09,batch_12
11327040401,8010751427,4,7000269119,H10,batch_9
11284010401,8010759920,4,7000269119,H11,batch_8
11415030401,8040157835,4,7000269119,H12,batch_9
11415040401,8040157291,4,7000269120,A01,batch_9
11432020401,8040163993,4,7000269120,A02,batch_4
11330060401,8010752109,4,7000269120,A03,batch_8
11333010401,8010751461,4,7000269120,A04,batch_3
11434070401,8040157897,4,7000269120,A05,batch_10
11332050401,8010761352,4,7000269120,A06,batch_4
11418040401,8040160707,4,7000269120,A07,batch_14
11364060401,8040160215,4,7000269120,A08,batch_11
11435040401,8040157817,4,7000269120,A09,batch_2
11249060401,8038298524,4,7000269120,A10,batch_12
11176020401,8038299353,4,7000269120,A11,batch_1
11181030401,8038297827,4,7000269120,A12,batch_14
11415050401,8040157829,4,7000269120,B01,batch_9
11432030401,8040163369,4,7000269120,B02,batch_4
11330070401,8010751333,4,7000269120,B03,batch_8
11333040401,8010751372,4,7000269120,B04,batch_3
11116010401,8010746792,4,7000269120,B05,batch_13
11329010401,8010751726,4,7000269120,B06,batch_9
11418050401,8040161113,4,7000269120,B07,batch_14
11366010401,8040160039,4,7000269120,B08,batch_14
11435050401,8040157762,4,7000269120,B09,batch_2
11249070401,8038298752,4,7000269120,B10,batch_12
11176030401,8038299228,4,7000269120,B11,batch_1
11181040401,8038296958,4,7000269120,B12,batch_14
11415070401,8040157749,4,7000269120,C01,batch_9
11432040401,8040157705,4,7000269120,C02,batch_4
11433010401,8040163473,4,7000269120,C03,batch_5
11333050401,8010751528,4,7000269120,C04,batch_3
11137010401,8010766075,4,7000269120,C05,batch_9
11329040401,8010751907,4,7000269120,C06,batch_9
11418070401,8040161111,4,7000269120,C07,batch_14
11366040401,8040159958,4,7000269120,C08,batch_14
11435060401,8040157856,4,7000269120,C09,batch_2
11040010401,8019471349,4,7000269120,C10,batch_15
11176040401,8038299337,4,7000269120,C11,batch_1
11181050401,8038297496,4,7000269120,C12,batch_14
11430010401,8040157695,4,7000269120,D01,batch_15
